epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7548551889865295	0.6524981493535249	0.7430021939639011	0.8140086890084255
1	0.642940454185009	0.626780657340651	0.8102538779478841	0.8744341649601578
2	0.5772369354963303	0.5560401833575704	0.8452676812254827	0.8642845503145518
3	0.5696572348799395	0.5464371698706046	0.8501383671148807	0.8767823758044402
4	0.5316793346858543	0.5276867303511371	0.8649787618044504	0.8662081617731843
5	0.48146311307083006	0.5167178518098333	0.8783999579828682	0.9041478249001974
6	0.4764515564817449	0.5926754027605057	0.8783170247644643	0.8509155681322915
7	0.48663408402353525	0.5496759657626566	0.8756017531630789	0.8857676313843426
8	0.4634347756433746	0.4821504662218301	0.8898169750660686	0.8998955438180765
9	0.4227345253786315	0.483947843151248	0.9003152797740851	0.9101973508250129
10	0.44621647643330303	0.47270956765050476	0.8957272611294456	0.9076234407094517
11	0.4166969350012748	0.6215869039297104	0.8959639018008868	0.8852163705269229
12	0.4331405146209442	0.4796481699399326	0.8952339814908072	0.901100028434592
13	0.39477352518588305	0.5220314818231956	0.9115836708930661	0.8717536095376953
14	0.38319550661127205	0.5037763160855874	0.9142940381380491	0.8899809842251043
15	0.37369498399936635	0.53367939170288	0.9114369614414259	0.9013932929758817
16	0.3446751875883859	0.5124450785958249	0.9246513288833373	0.9006827250379522
17	0.36779989674687386	0.528048906961213	0.9167396054646166	0.9055815344108551
18	0.3363580388705368	0.47237649430399353	0.9198878205382716	0.8927676099576417
19	0.33407664720131003	0.5072938270218994	0.9277363460875315	0.8988855410752532
20	0.32311650746218534	0.5211011498518612	0.9253758305542625	0.9133360318934864
21	0.31268278841415176	0.5945553679181181	0.9365389761063203	0.8760727071019265
22	0.29192957512872375	0.5061348323588786	0.93097888628071	0.889928370849789
23	0.28214021108072734	0.6199291131418684	0.9327187673742641	0.8734277547395086
24	0.26500260404756537	0.5288445742233939	0.9399130695104366	0.8980929590046826
25	0.2505941946545373	0.5736897966783979	0.9467305480911258	0.9005544717401043
26	0.23994210370532845	0.6390069013704425	0.9439568412238118	0.8971286297851598
27	0.225059956798087	0.5431468253550322	0.9472528459700249	0.9075291796332933
28	0.23063699237030486	0.5714771394496378	0.952244907184491	0.8847075143498468
