epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.131247423508245	0.13576365764374318	0.7818604259785313	0.8454018978315143
1	0.09314580453033357	0.09665092038314628	0.8481306076579838	0.8522259006791809
2	0.08153122181639723	0.09040376511604889	0.8672769527726443	0.8792267490618537
3	0.09046207703447537	0.08316896681714317	0.8635850157969857	0.8853321270457206
4	0.08026853627930193	0.09273525457019391	0.8635618016148345	0.8956887142750569
5	0.07265672196492391	0.05708210582278021	0.8804083021435862	0.8994227745890583
6	0.06080183990137732	0.0544771052411069	0.8985658380394413	0.9085707338561592
7	0.06302370628311663	0.07465138577896616	0.8970649601279373	0.8742439478883873
8	0.05644562456038092	0.047120601748642715	0.9077384177228888	0.9173548584537716
9	0.05251053533625647	0.044469329609495144	0.9098306146455359	0.9223899577681869
10	0.04792455076898003	0.049952034210867205	0.9186284683802926	0.9146411264585262
11	0.04552683760361422	0.04497365106869003	0.9238820699973019	0.9153774213398831
12	0.043540512011690145	0.041280480415519814	0.9277529075594528	0.9318258395834621
13	0.05233194942601309	0.047881443574822144	0.9354567452598549	0.9125961560953679
14	0.0407397715531735	0.04253246321383378	0.9336195764458403	0.9297294545273348
15	0.03323588876367506	0.0442631533445345	0.9442883131582293	0.9206621517333642
16	0.03482431114104617	0.04789544269948712	0.9429664157955446	0.9195749349804941
17	0.03143157330645329	0.04034679168430359	0.9502024239731583	0.9337413862069973
18	0.028590757384612833	0.04177170510039381	0.9534849024025891	0.9270309922042147
19	0.027693607917804595	0.04638363001868129	0.9555944360596534	0.912901824008836
20	0.03642536501644392	0.04465648760695173	0.9557284549740189	0.9217879684078014
21	0.03180081797156321	0.04920856962385385	0.9475822760170294	0.9126210464253381
22	0.03174362718077053	0.04847365979145726	0.9486606698429105	0.9193213965927041
23	0.028354606770849583	0.04258786833278187	0.9552068328103119	0.9234556114152731
24	0.027301641276015132	0.044922470631401826	0.9562427750949707	0.9203039392390534
25	0.02852318992296679	0.04698191723867279	0.9544222085308168	0.9107570652040239
26	0.03608542458032784	0.05350243348790252	0.9417317991561596	0.9082850451350365
27	0.0359391919577636	0.050652390588884766	0.9444282752496198	0.9141174306466032
28	0.03875095373697822	0.05275702259867736	0.9361234304857355	0.9108806109956379
29	0.04656584523162683	0.0611980944952887	0.9262279865095772	0.8899842246108843
30	0.04463796226722796	0.055594189568301255	0.9282128249200491	0.9001202339105571
31	0.050840031150627234	0.07786186688336665	0.9186248155761991	0.8632891844735715
32	0.043159719546446984	0.0499643914796331	0.9290529549095405	0.9094324810942926
33	0.04884611971109458	0.059029211978549545	0.9183229988963331	0.8986968409204248
34	0.0484819403196604	0.0967631696358971	0.9220360974373593	0.8478869802284871
35	0.05647700786863899	0.060275116166018924	0.9103235976487057	0.9002672190828747
36	0.06428106029710287	0.0615852985571584	0.9157029723956331	0.8826238721988917
37	0.06262647619207753	0.06751368348689182	0.8941558227589461	0.8825959322072526
38	0.05373423233243596	0.05482797320608212	0.9134066085442382	0.9163512488528451
39	0.0491914861992447	0.0851800016168019	0.9195483992269848	0.8235971058223748
40	0.0562692082527539	0.08115915832636149	0.9044083290756215	0.8575804694404741
41	0.05853009701240808	0.059672826901078224	0.910777871578109	0.9034432379815136
42	0.050322350428399186	0.04617157440794551	0.9152948919784164	0.9272206522569312
43	0.04454861013421222	0.054611832490595785	0.9223892598517984	0.9141637336275128
44	0.042599430398853576	0.04722180521196645	0.9298743194299082	0.9172064227145817
45	0.039876365973411695	0.07419822021873425	0.9322052870653503	0.8880779546788077
46	0.046350959822555764	0.05390957848209402	0.9369110960186219	0.903606395594446
47	0.043948279298922935	0.05328039434718211	0.9264242985893917	0.9120592805879164
48	0.03394677151379216	0.050327903834050114	0.9446051932422741	0.9254597449469938
49	0.03189801113963451	0.049425445314820696	0.9492044494302266	0.9183857997713978
50	0.029034068956009476	0.047843425003204335	0.9542830818633908	0.9177371216043677
51	0.028323211555328708	0.04725080898598484	0.9556460007009957	0.9219281856468928
52	0.025681639048422727	0.042634554045355835	0.9605731336140173	0.9247532593233513
53	0.023880832011143313	0.04604900766002095	0.9627576673407273	0.9179786859153682
54	0.029928805126869323	0.043353595608926335	0.9642638898136312	0.9236593174212888
55	0.02686877437214286	0.04545658223492944	0.9678170105456829	0.9234561365594658
56	0.020551987318828215	0.04464148022943055	0.9677350028983772	0.9227556370402182
57	0.020281077759927543	0.0473327788564822	0.967899329934157	0.9182457377959679
58	0.024046311406772988	0.04650514818849447	0.9721053259585573	0.9203619363264232
59	0.01646048482760544	0.04718814191975347	0.9738563203582594	0.9168210904494044
60	0.02497626064185802	0.04507350465080336	0.9698738423888489	0.9256356657172974
61	0.01865765561903928	0.05328511102529972	0.9711687536867326	0.9075076843408783
62	0.022668289067476744	0.048209939091263906	0.9726470053550068	0.9132759145773675
63	0.0203389581109387	0.049573563585948686	0.9710477938337353	0.9107799107507668
64	0.019897535045975415	0.046107709215468036	0.9701924257108997	0.9214729707313477
65	0.025775919313119906	0.056925252727840256	0.9690099123341535	0.9021965301243053
66	0.021819112125186897	0.048877457338992666	0.963796135988072	0.919364048298803
67	0.020419336889576895	0.053692304144572954	0.966993778773282	0.9074033389502453
68	0.02462612041753069	0.05079288802959997	0.9607871848370044	0.916601375139323
69	0.022807780279950035	0.05086083900507377	0.9598892198723307	0.9147709314227226
