epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7805879917805609	0.4244420457145442	0.7510598055635369	0.8471069208627091
1	0.4730642151249492	1.0402219502822212	0.8470695922653554	0.7554523325999652
2	0.43917708908734115	0.4718164263860039	0.8628816367535814	0.8498696594786506
3	0.3958748446210571	0.373475079951079	0.862654227839761	0.87324976309983
4	0.3539183587645707	0.27905111209205957	0.8846102242908936	0.9026475465512073
5	0.33153125886683876	0.27590017700972763	0.8890375891052466	0.9019944679687751
6	0.3233189194098763	0.274528413363125	0.892484906200371	0.9003502161330412
7	0.29397758266524127	0.2590405406511348	0.9036580936845663	0.9083847050100625
8	0.2939768699200257	0.27425763885612076	0.9043848344888463	0.9074639086708858
9	0.28557870634224103	0.25246534399364307	0.9043968569530557	0.9121981692889383
10	0.27443426912245544	0.2805514523516531	0.9070147981175258	0.9016905370898008
11	0.28499666334170365	0.25633827920841135	0.9039057893545547	0.9147489784793026
12	0.27069008180304716	0.24664656493974768	0.9090687605584373	0.9162654698314259
13	0.27767452994442504	0.244105435097995	0.9104285418592653	0.913004265531671
14	0.2746322374871891	0.24951671371641365	0.9081290367845021	0.9158048516381364
15	0.2741905455679997	0.2489267963430156	0.9128958439186451	0.9184903568526068
16	0.2639026777089938	0.25292201858499774	0.9128897312819197	0.9155991156060876
17	0.27848101561160193	0.2549599571072537	0.9087796459191627	0.9103854595415937
18	0.28108697919094044	0.2484853798928468	0.9065081668470735	0.9147788758216697
19	0.2692243081881948	0.2541330378988515	0.9120411258923155	0.9151998287367606
20	0.28848512219670025	0.24208086243142252	0.9045474475786109	0.9141836212938101
21	0.2649129204775976	0.24807123613098395	0.9135278840939834	0.9108146648432139
22	0.2752317597522684	0.2463774477010188	0.9054093981129016	0.9154712213047592
23	0.27812078522275324	0.24342965075503226	0.9079736627009551	0.920009799172638
24	0.27191509800436703	0.23904199023609576	0.9106103112230977	0.9159333763460265
25	0.27929254726547265	0.24168638982202695	0.9067498926712557	0.9139124011940485
26	0.2711452931651603	0.2417342225494592	0.9102884732981443	0.9179941167139315
27	0.28316159570670646	0.25864320896241977	0.9078464528855755	0.9082909830271997
28	0.28047528312258097	0.25645948363387067	0.9099731793026733	0.913632325208809
29	0.2841590062269698	0.2524455121677855	0.9026034985082343	0.913474765656625
30	0.263831297988477	0.2542013875816179	0.9118131676641545	0.9097571127904182
31	0.2718943735665601	0.24267233260299848	0.9084081787195417	0.9130436477679872
32	0.2679374839948571	0.24887600281964178	0.9122520848162496	0.9139265372416896
33	0.2801540940999985	0.24602121795001236	0.9057233899179905	0.9165222973019609
34	0.28770082257688046	0.24519598143904106	0.9042369480895838	0.9157699012965296
