epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.9414691481253376	0.7506622438845427	0.6156419216169335	0.7314140547314508
1	0.7210341253034447	0.8461589372676351	0.7512902361176224	0.7534403950942647
2	0.696877844793641	0.6138592334869115	0.7685771396421845	0.7937032287879267
3	0.6599394446643798	0.7518501527931379	0.7794501592867755	0.6042729302194674
4	0.6743790783473979	0.6489042082558507	0.7732319368383085	0.8061540120055002
5	0.6012753299235002	0.597885887907899	0.8121827771932414	0.847495841641837
6	0.5995615963702616	0.570560111299805	0.8214574147054678	0.8414842753114447
7	0.5903250390420789	0.5532832484206428	0.8179938661057935	0.844534053677058
8	0.5743740633454012	0.5655313469469547	0.8305539915401756	0.8436985053431637
9	0.5599695067528797	0.5399043446649676	0.8276343060470369	0.869409279646532
10	0.5343585721338573	0.5769083464275235	0.8456783254303368	0.8692162544684527
11	0.5697198296370714	0.5305146114981693	0.8289968625144192	0.8584396289612994
12	0.5853533063731764	0.5331414882903514	0.824990808651779	0.8368731766333926
13	0.594941683113575	0.5431127914268038	0.8139002455931635	0.8471185015483547
14	0.5327629247761291	0.5381732174883718	0.8431813956517509	0.8479803771875838
15	0.5303543605234312	0.5205828093964121	0.849191206336465	0.8456889938187256
16	0.5227050923782847	0.5633947650051635	0.8505590181211092	0.8549854628875185
17	0.6026425405364969	0.5454122637924941	0.8091620277772535	0.8538894891866159
18	0.5416679139370504	0.5515947291708511	0.8510564962631053	0.8590765943184197
19	0.5349699832984934	0.49275460385757947	0.8532018196046158	0.8853425068579278
20	0.5440540176046931	0.5144488105307454	0.8422496853806165	0.843105560722141
21	0.5105406888963088	0.48605113768059277	0.857280460755362	0.873234514657017
22	0.5036214001314796	0.4848130792379379	0.8657766680359585	0.8802707623719092
23	0.4920460838500572	0.5722338806675829	0.8620890594642885	0.8436203994302662
24	0.48900463415876677	0.5530162874771201	0.8722725900374293	0.8473818501188691
25	0.4788496088560509	0.5247062033285266	0.8631102340051414	0.8594869878853146
26	0.4858244346535724	0.5184773893459983	0.8596428016111012	0.8747516182924864
27	0.4716960153663936	0.5087366722848105	0.8713902449519378	0.87192930225287
28	0.482282233464977	0.5663308724761009	0.8672512071399934	0.8222906910408744
29	0.4580861394820006	0.5262476178291051	0.8810673848582228	0.86230836449797
30	0.4670571466988843	0.5143652185797691	0.8853749010503765	0.8961546958142037
31	0.48607376444598904	0.49553422856590024	0.8597621006957432	0.8801429357018472
32	0.45685701663403405	0.4523637958842775	0.8787563674952616	0.8838184438040346
33	0.45511942332529504	0.49346711875303934	0.8809783647443746	0.873661473918911
34	0.44335528212073055	0.4664459060067716	0.8817840001162384	0.8881871849202678
35	0.4299144853392373	0.48020149313885235	0.8829423071205226	0.8793078112025665
36	0.45399576854770596	0.4613403971104518	0.8871826662907569	0.8931576325468321
37	0.43754604811091785	0.4974574895332689	0.8886116598676261	0.8913550167027571
38	0.4855071889722477	0.49159088147723157	0.8736227398220395	0.8727405124003278
39	0.44211931850599206	0.46846149910403334	0.8836782989728603	0.900624594615424
40	0.44517178813238506	0.45283451724959456	0.8844644942403461	0.8896158813381265
41	0.4306666470011291	0.5107609759206357	0.8913966033511952	0.886714448544327
42	0.4415392047604141	0.46555264148375264	0.8857339487541597	0.8924708453463444
