epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7284577131679614	0.5320197428860094	0.7595374945379987	0.827381297544442
1	0.5441665786178145	0.4821657862352288	0.8179509125317175	0.847656631558557
2	0.4541505953424597	0.37475254791586293	0.8464315163328144	0.871593556964257
3	0.4326386087969558	0.37743432811744837	0.8559416956246709	0.8689398875868481
4	0.3767184170958114	0.39355972636005154	0.8751038613115873	0.8617212554283851
5	0.3497590206359347	0.3490061989135068	0.8833748315542537	0.8769164748277155
6	0.3017273263163763	0.3580368211411912	0.9015890259017036	0.8813328155003921
7	0.2810642513204111	0.3324891662468081	0.9075584662314031	0.8857856084242891
8	0.2508842917490904	0.32677955022486654	0.9170385998564675	0.8857458064798948
9	0.23232175835395513	0.33603507620484935	0.9220097813273727	0.8867555745493854
10	0.22235807524356124	0.3358187441835585	0.9275915335802681	0.889627208032375
11	0.2050077613851387	0.3487070917111376	0.9302170481744685	0.8814558568591941
12	0.18855686354106418	0.33695490909335407	0.9357339563206056	0.8850023572906007
13	0.17858658097174068	0.349908199566214	0.9403537024232825	0.8766655801007999
14	0.1713926445412105	0.35138621246037277	0.9418055685529199	0.8808493977033661
15	0.16857363563286115	0.3392595245462397	0.9432589882873428	0.8825051859404106
16	0.15961652919650077	0.349061767368213	0.9455987241245876	0.882061595614819
17	0.15490035583099274	0.3374414041476405	0.9478783416823598	0.8848737319735764
18	0.14727738274593058	0.3557169515153636	0.9507641669419649	0.8811499318723582
19	0.1485723661896709	0.34271507481437014	0.9500484857557848	0.8874222287602465
20	0.14660728958575692	0.3336122034765456	0.9507332640049576	0.8860551715498587
21	0.14151374454520746	0.35567099698211835	0.9534103627898136	0.8837674097066025
22	0.1379063395145413	0.33570912496551225	0.9537837034873725	0.8833000288930332
23	0.14224097619011794	0.3522435715826957	0.9514733222143381	0.8786110377930778
24	0.13855349509275122	0.356437224044424	0.9531758137417243	0.8795200015148141
25	0.13815323583883782	0.3512484802985969	0.9538722451895799	0.8786292584077037
26	0.13789841955757304	0.36710640743536793	0.9546785348295603	0.8745689584461178
27	0.1417174649820344	0.3553554730530342	0.9519866867028477	0.8836458970000415
28	0.13614256312075543	0.34375044262117666	0.9538308735792762	0.8817739360635029
29	0.13645283828349147	0.35557948650144366	0.9544454966854409	0.8814303070305284
30	0.13671510807455403	0.3521302124971281	0.9540683138404992	0.881225037058908
31	0.1330235748156293	0.3539784793620524	0.9566992479944779	0.8843014980197419
32	0.13495159837072843	0.3397261932411272	0.9548348254750312	0.8836079347362767
33	0.1360460163846816	0.3555441160645822	0.9533815758280025	0.8745375462352338
34	0.1394294848589048	0.3545882101778103	0.9538106504747521	0.8754325541385086
35	0.13161095835472622	0.3542820117233888	0.9554814231672647	0.8829157286974695
36	0.13524395608636613	0.3634253236384172	0.9551623279894835	0.8772601882706845
37	0.13300076016314225	0.33826306373204873	0.9560728208217487	0.8875277190185679
38	0.1277111195538142	0.3627904614271677	0.9565438896615168	0.8754211968661607
