epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7575214539209137	0.583042681703101	0.747475525640294	0.823057653443599
1	0.6467169721651337	0.6568036675453186	0.7989880642326388	0.8311649713568176
2	0.6569315644547992	0.6621040931862333	0.7938668954719701	0.7998686084355912
3	0.5862862219143173	0.5535285663993462	0.8328777562816293	0.8796314637277914
4	0.5975833970891393	0.656375408820484	0.8375805420455116	0.8380063616679252
5	0.5569661683200494	0.4849075002838736	0.8558145202945981	0.8941804496969975
6	0.5781144647980514	0.6373248314080031	0.8435644643548115	0.823755945932588
7	0.5596318409332762	0.5413323451319466	0.857436203065177	0.873249037221486
8	0.5527450052778358	0.502678997490717	0.8485467189094219	0.8964749192530765
9	0.506052415817976	0.5130412215771882	0.8701835649654748	0.9052628969805488
10	0.5423354529573218	0.4674987543536269	0.8594479154995651	0.8877510715304874
11	0.5165376716657825	0.4644985506715982	0.8685633340197112	0.8936790180644603
12	0.4986150849448598	0.6024640370970187	0.8769551310052215	0.8615136796983976
13	0.4919368134730536	0.5020231760066488	0.8773539411896804	0.8864442058701728
14	0.49141462762718613	0.5409077593813771	0.8793233620948047	0.8690750372639167
15	0.4845800087179827	0.4975380448867445	0.8815587061340555	0.8849951350036488
16	0.5103747162805952	0.567447192966938	0.8696803550211073	0.8738292680457257
17	0.5130481782733746	0.47100486962691596	0.8767569478083358	0.894847694910839
18	0.49714961558904336	0.5545071671190469	0.8879517203873216	0.8640599644540607
19	0.4764791176370952	0.4606157439234464	0.8905098692015931	0.9124357902281687
20	0.4691061742765748	0.44847919225044874	0.8835562162007478	0.9169102639778457
21	0.45083391265538725	0.47106683869724686	0.8891820245130962	0.9041706877406203
22	0.4697504689026138	0.5281465170176133	0.8893712147496848	0.8818372019512039
23	0.46987086494007835	0.4857745526925377	0.8828484142022949	0.9070231981505013
24	0.44330632990307134	0.49201135499321896	0.896509605164702	0.892299856007993
25	0.45708310660784657	0.5167526563872462	0.8906725917102102	0.8922505614836664
26	0.45363428233110387	0.5403759449558414	0.8915292682944471	0.8703530707162804
27	0.4592395677919621	0.46048509718283365	0.8989550274158105	0.8937035697699391
28	0.4649080391973257	0.5304853214841821	0.8962975935767908	0.863492956100696
29	0.43850879557430744	0.45091038456429605	0.8900733126364442	0.8994766124762392
30	0.4390951759465363	0.46853696101385617	0.8920772359632325	0.9042427166817409
