epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.660585618213467	0.5295859581750372	0.7916311325853042	0.8374820592713322
1	0.46903108805418015	0.4206564031217409	0.8482233690675074	0.8635720992606397
2	0.39684091038678004	0.34015197598415875	0.8706772585705485	0.9004043460351372
3	0.3690908862196881	0.3860533516044202	0.8726251823941191	0.8715218923095545
4	0.3203543849775325	0.23681355138187823	0.8917530442309329	0.9141701072060507
5	0.2810926920045977	0.24336414460254752	0.9057501208436156	0.9201613884955654
6	0.2743370730591857	0.2324852263150008	0.9058661162094113	0.9110070283696633
7	0.269002104461517	0.22539509476526923	0.9095342667148492	0.9207840710400852
8	0.2546273906431768	0.2221945333092109	0.912614837730108	0.9254759002594843
9	0.25122224993031955	0.21911170965303545	0.9137475010106255	0.9271314712492899
10	0.23763524190239285	0.2343169956103615	0.9149395446882406	0.9143874374227223
11	0.2428409640231858	0.22876319159632144	0.9213421088737536	0.9185937814794951
12	0.25084607169518003	0.21727008469726727	0.9137081228586181	0.9217239191321756
13	0.23467957584754282	0.221135212837354	0.9200262761858414	0.9174726636915681
14	0.24695304392472558	0.2222092354103275	0.9182082074446203	0.9160737360354614
15	0.24153662788803162	0.2209091196241586	0.9187893381891404	0.9223816692616574
16	0.23469733487328756	0.22520504956660065	0.9208629216302029	0.9164879666551983
17	0.23601742963428082	0.22112408442341763	0.9186065435222899	0.9203315654868454
18	0.24328403547406197	0.20940315852994504	0.9142937660489106	0.9202621666825308
19	0.24181785952785742	0.2136788948074631	0.9170669450804855	0.9266500177990139
20	0.24999704892220703	0.22042351669591406	0.9151150406742725	0.9231663112525754
21	0.24760345628728037	0.21772258890711743	0.9144294814235907	0.9256035101964336
22	0.24173629032852856	0.21883327789280727	0.9184419856063567	0.919582402479342
23	0.2373637517347284	0.22224522997503696	0.9218791706950293	0.9142341089282684
24	0.23209510654534982	0.23474134699158047	0.9216929448175143	0.9149715350134185
25	0.24508938533456429	0.2262327065286429	0.9136722900016425	0.9182251888994344
26	0.24365744383438773	0.22715274536091348	0.9198200393600402	0.9188898236802991
27	0.23314981923803038	0.23283040167196936	0.924280073865835	0.9194442389132866
28	0.24385219391273416	0.2130432326508605	0.9178131908388649	0.922886728314832
