epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.8988955276815788	1.0503996513459994	0.6276688180307632	0.3080140639362545
1	0.7289033663337645	0.7197147270907527	0.7322390359713491	0.722213306108467
2	0.6850740832641072	0.712928266952867	0.7512365152562617	0.7462917695381451
3	0.6824961067379817	0.6150247958367285	0.7687699916159776	0.8081913355057144
4	0.6207629713513281	0.6421044812254284	0.7955978023967234	0.7475171382135768
5	0.6136505014627524	0.6402013590154441	0.7918717782148164	0.769990747861032
6	0.6060784796819739	0.6374626470648724	0.7987746097427656	0.7897629942662874
7	0.5750745976262767	0.6176909156467604	0.8195315179508831	0.8276706699515254
8	0.5671447035249161	0.5495769728137099	0.8226334097441672	0.8333854772573743
9	0.5609868954381217	0.5689998541189276	0.8172864068796886	0.8367320493275122
10	0.5761199122213799	0.5711102793398111	0.8103608297204552	0.8280124310881778
11	0.5404435601085424	0.7623893374010272	0.8323321155526923	0.7703475863180707
12	0.5801856341245382	0.5716571662089099	0.8277114782787395	0.8043504187050841
13	0.5467246401569118	0.5596459961455801	0.8222530735458737	0.8079273618624823
14	0.5256558766831523	0.6345786238494127	0.8389886029474654	0.7755753918233633
15	0.5690243432055349	0.5485925781338111	0.8230032405237921	0.8243424740252531
16	0.5179306488160206	0.5198159464027571	0.8374846354226646	0.8483531406766385
17	0.5121244554124449	0.5352590573222741	0.8463620295294878	0.8669535508312837
18	0.5418717295903227	0.5188690880718438	0.8403404267438537	0.8532267637683403
19	0.5024115946953711	0.5062520910540352	0.8447762098497889	0.8620061406213548
20	0.4898069719986423	0.5026645234421544	0.8512753363872749	0.8665401994687886
21	0.4937533916014692	0.5244424271842708	0.8568896086984024	0.866130984328862
22	0.49645634319471277	0.5226354258863822	0.8478851528353101	0.869090468566176
23	0.49389782377883146	0.5081048915567605	0.8584493752742536	0.876849959074149
24	0.4726458383805078	0.4780690271569335	0.8639002840547759	0.8860645003365767
25	0.4899255678705547	0.5079397173679393	0.8601078315007857	0.8758216870451414
26	0.4581366646225038	0.503864847285592	0.8623322580252437	0.8689167926142749
27	0.4629864241603924	0.4892812635263671	0.8681614867833352	0.8775582304259687
28	0.4905192450336788	0.4901969125089438	0.8577933737927126	0.8839031371968702
29	0.467881647505514	0.4813140523822411	0.8718477127231102	0.8762054031231408
30	0.46135142040641414	0.47808753180763	0.8726329096346221	0.8784087939360675
31	0.45263867136900837	0.4847833595198134	0.873235343139886	0.8712923668421808
32	0.4471338342713273	0.5081113259429517	0.8784341980314652	0.857761875271781
33	0.44511324272531533	0.5132252169044121	0.8704778186342843	0.8781163741976965
34	0.4424183130183298	0.4531222241728202	0.8766187767864363	0.8866146506864996
35	0.4382628103637177	0.5008491889938064	0.8818358659849566	0.8882569538908954
36	0.4284676998934668	0.463253882592139	0.8813682278723686	0.8881421552742503
37	0.4327443979032662	0.49863237693257956	0.8736619785411589	0.871319389700497
38	0.4427280665739723	0.4707877396241478	0.877698947231863	0.8825720678003554
39	0.4479735511881502	0.46959689858814946	0.8782640798233073	0.8878390095847234
40	0.4336679877875292	0.47744024447772815	0.8719774994405224	0.8734865377648776
41	0.4300134492957074	0.5063110347027364	0.8738440359395057	0.8870758193896702
42	0.420498159552074	0.4706774969463763	0.8897146804840537	0.8924895936109561
43	0.42856287547265703	0.4647114017735357	0.8824511335197707	0.8815331391219074
44	0.4237976786882981	0.49176366027930507	0.8807433881705286	0.8789237668161435
