epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.8965514424729021	1.8514174244002155	0.6939214574200923	0.0032425437856699046
1	0.724628369408111	1.6708065206589906	0.750180400894982	0.0
2	0.6756092409565024	1.4642574709394705	0.7718637123828562	0.09839217817205104
3	0.6475731447339058	1.9258973235669343	0.7852413764858684	0.3424749561494952
4	0.6138515558961319	1.1965503307140393	0.7919452034536881	0.39244498398594896
5	0.6030687406863252	0.7581148251243259	0.7935353378194407	0.6607415667173988
6	0.583210353287932	0.7587687872026277	0.8028813236230744	0.7430757056185703
7	0.5657987949782854	0.7015569663566091	0.8064586968521013	0.7368845178246018
8	0.5373253914591384	0.44158916677469795	0.819514703718017	0.8601562916676444
9	0.5380489739653183	0.4799575892924938	0.8150042501820518	0.8396902557115484
10	0.4863708754720753	0.4157858255278805	0.8363953295335067	0.8605692786236637
11	0.5258759386327169	0.42515789231528406	0.8212809029765936	0.8600561388809789
12	0.4964908523918831	0.41024511785286927	0.8321773700756614	0.8597238632258843
13	0.5063090146812674	0.4491671323776245	0.8293780027007115	0.8536985311305335
14	0.48244242766132095	0.40205444857154204	0.839079590528381	0.8678601882407013
15	0.4918558229322303	0.39147368462189386	0.8367119389986677	0.8678819453033909
16	0.47948962682730534	0.3870158323451229	0.8406362483965137	0.8663313445602605
17	0.4720087717248969	0.3837543757146467	0.8405238084808039	0.8645731654727868
18	0.4715133504100042	0.3891747478476685	0.839693468230899	0.8682396776738438
19	0.4714258627940531	0.38137253616815026	0.8432367644650116	0.8729280789097721
20	0.4697547122938176	0.37987210625863593	0.843745964745053	0.8698359209411413
21	0.4649770164734697	0.38503381698999717	0.8452616646221308	0.8686941949814125
22	0.46710720861407173	0.38024811900180316	0.8411653152008373	0.8711432962592734
23	0.47518875739754063	0.3747635063431833	0.8417376468957973	0.8710177001081848
24	0.4602166752905062	0.3760713910603005	0.8465973249681319	0.8666717583263323
25	0.44961641735001784	0.3790881688828054	0.849968925110775	0.8659687302722111
26	0.44850447090113	0.37824109281696705	0.8469619853264791	0.8693311708279301
27	0.45907832794401743	0.37890825218156626	0.8458724024770046	0.8709724988611536
28	0.4542402936171179	0.37816692629586096	0.8487743008571875	0.8640815855723307
29	0.47096615460229246	0.3754195877472344	0.8423876000487478	0.87044478771678
30	0.4645581269100921	0.37335890086124773	0.8433891832362487	0.8733668683979094
31	0.46969634416985184	0.3681617243944303	0.8415966770550618	0.8758107056038387
32	0.4558613187033836	0.38139674269958684	0.8479063576325551	0.8630272740402716
33	0.4577038829559333	0.37622199555777985	0.8476675299057062	0.8730656019062544
34	0.45068520832143416	0.3725222765022646	0.8483213909487234	0.8741130523822597
35	0.44629684670330727	0.37963266443947086	0.8494881548058326	0.8663031408235549
36	0.46830233470217825	0.3833524967827227	0.8401947667560019	0.8651431390911196
37	0.4405512791586249	0.37528724077603093	0.8512168506728579	0.8701025941546267
38	0.4530777955096062	0.37640803112931875	0.8494857150654015	0.8674937310805341
39	0.46090650750349643	0.3690885021958662	0.8463651941913684	0.8707145974205193
40	0.4601770984595769	0.3719635513489661	0.8452718439403843	0.8688874571362918
41	0.4680004879219891	0.37562774113662867	0.843810976172092	0.8709882306004388
