epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7669664715659128	0.5334422956018344	0.7429883215853117	0.8463853178095894
1	0.5876250002890417	0.47923223123602243	0.8054755910695037	0.8439323027972134
2	0.4894613396631528	0.6185817780054134	0.8380351624677946	0.8700345847318194
3	0.4607305653291206	0.4258943268138429	0.8455981296872214	0.8499109499275246
4	0.403530697095884	0.36278533012322756	0.8630380268527772	0.8682248443343141
5	0.3813863040445602	0.3447037393470173	0.8734967130338962	0.8769228796176081
6	0.3458337710328298	0.34288108798310807	0.8851498548405395	0.8949493945132501
7	0.3251851973060059	0.32138493308878463	0.8916258641017291	0.8929799175761807
8	0.29778135849596704	0.3180322780314347	0.8995730514819964	0.888234115319789
9	0.27963546095033215	0.33764172699707357	0.9061208257590947	0.8850679074158143
10	0.2608474408824966	0.3244801837465037	0.9140017361038025	0.8916322627073706
11	0.2646783759434746	0.3176282188328712	0.9121580861967059	0.8892090394790444
12	0.24332861326736946	0.318977359601337	0.9190172257695765	0.8937658464366304
13	0.24219098273817807	0.30674452407528524	0.9183280556801007	0.8920317106318307
14	0.22207693055476227	0.3154013431428567	0.9242297927571407	0.8943425947185326
15	0.22549532868784583	0.3046891392087159	0.9253840009423768	0.8936653603768868
16	0.21701470690026675	0.32584365327721054	0.9274622010194702	0.8834658121781178
17	0.20872484633367355	0.30927878646584955	0.9298239663017184	0.8891820133714872
18	0.20150791755175754	0.32469846350748255	0.9329767014319429	0.8893145752549774
19	0.21133176330221842	0.3155751132163341	0.9287752463889305	0.8907453757526598
20	0.2106169548242876	0.30234653603933426	0.9307644778124373	0.893137728993538
21	0.20608611146166717	0.3249271185157578	0.9299463228497399	0.8868452816068475
22	0.19621283421675637	0.3146531086253083	0.9336592740139363	0.8880471239051375
23	0.20322754368798374	0.32133943761658407	0.9315478765120292	0.8897800354331475
24	0.19537866435536783	0.3142686449598683	0.9327612320050542	0.8869929274574144
25	0.1923104693424212	0.3196954061479672	0.9342976869733274	0.8871163739776524
26	0.19884030515812848	0.32019092786409287	0.9332718079637797	0.8956727502561289
27	0.20531324916200278	0.33284054465753876	0.9312419177519379	0.8855829564292
28	0.19393872744722726	0.3136732064835403	0.9357741452697491	0.8903461975237104
29	0.1961986298175299	0.3209614028101382	0.9338919960335597	0.8885266241654926
30	0.19685902363837582	0.3295047701052997	0.9329069222412025	0.8818379580312198
