epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.76713098532533	0.5363371841933416	0.7459347778214303	0.8448498958942001
1	0.5903621142857696	0.45419524229415087	0.8063148319200673	0.8487019029328953
2	0.4951093869666531	0.3772924565912589	0.8345711133320663	0.8738285907088594
3	0.47044334781088243	0.4361816110069175	0.8431238088959612	0.8497450691581617
4	0.410939676263561	0.5132639243712892	0.8611946426066968	0.8220091767187289
5	0.39877869474561245	0.34217741866798507	0.8659933360480565	0.8879590211481551
6	0.3652177933144243	0.34753357789114764	0.8793685071412952	0.8892511679027031
7	0.3363051492975999	0.33132698427399865	0.8872338933905749	0.8867404641709662
8	0.31187455962373783	0.32724512716674287	0.8969458608809139	0.8932523781323725
9	0.2936308158689166	0.34593470427005185	0.900795933445161	0.8878786921212176
10	0.274693311608001	0.3163666954345029	0.9088265194996396	0.8927950599152609
11	0.2702098630470772	0.3185865293540385	0.9102433773894408	0.8898446463203021
12	0.25911677626714313	0.3142371661151233	0.9149274202871899	0.8928351547784833
13	0.255901378086985	0.31812291535670345	0.9132486376723274	0.889468814813531
14	0.2368129666843643	0.3154973370711441	0.9197188739498152	0.89244943260323
15	0.23943077175788682	0.301127118665887	0.9188981389171949	0.8991520172612276
16	0.22822044418282705	0.3177050119670837	0.9234754179818201	0.8910953977480918
17	0.2246688464681988	0.302208014520938	0.9258337855131857	0.8950698293929837
18	0.21336937420682547	0.3176761351768737	0.9281822911934986	0.8900521859463393
19	0.2240284129262787	0.3094012842554113	0.9245700890184075	0.8955748963576926
20	0.22211087948247177	0.29892620513134677	0.9261340260994795	0.8987392918338191
21	0.21831668677599464	0.31593319108588214	0.9268699179811861	0.8945270074705048
22	0.20797322749683303	0.3102245090286369	0.92785767333973	0.8890999362947832
23	0.21408624020341324	0.31905970552369306	0.9277567587242189	0.8894665610417953
24	0.20527683322968548	0.3099980508989614	0.9279509091596104	0.8968502512057144
25	0.19895634719566124	0.32033274974673986	0.9339010429905521	0.8849375384440165
26	0.21319178573481024	0.32306303189176583	0.928444177353682	0.8922536958708679
27	0.21384093771650367	0.3219101538112306	0.9295680738343308	0.8953317496360707
28	0.20201106874450836	0.3073672457881596	0.932024115378103	0.8949597505617402
29	0.20590409320613293	0.32029374239399383	0.9314712842444439	0.8902752574158289
30	0.20611177697165373	0.3213156849125643	0.9306974480927084	0.8883571253107023
