epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.8897529428105543	0.8391948962812641	0.6729214505356158	0.7269555287699042
1	0.7029945603249097	0.6515730008912242	0.7448859011096377	0.7660760636863797
2	0.6590971214936512	0.7098509577034293	0.7631458960789927	0.7675835857267075
3	0.6318138118575115	0.6028535766902124	0.7743830272954952	0.7878399368763846
4	0.5055067770478159	0.48859183826221814	0.8189283948110418	0.8199342881047008
5	0.4634961581023613	0.46485215188794604	0.8345353942540183	0.8285201952822574
6	0.4483985183852734	0.46265405282171046	0.83980525095166	0.8329270635561097
7	0.4346783859747471	0.47091241851619237	0.8461120089819287	0.8302791228077799
8	0.4192693331232755	0.45270838696611154	0.8517455805435133	0.8350816204162204
9	0.3974052704870701	0.4476593222458705	0.8555028237529863	0.8363130278180927
10	0.38591270714924475	0.44858625416079584	0.8604809489661362	0.8381215323982334
11	0.3874320391897518	0.4452015409842445	0.8620536594825657	0.8383779818780894
12	0.3894514508803587	0.44234639015859467	0.8606218127186679	0.8384384574311884
13	0.3859343704684536	0.444091745016951	0.8625940108458511	0.8375874605127506
14	0.37898261775032127	0.44519186948298833	0.865361091964317	0.8413191396767048
15	0.3773569051582034	0.44586778801269805	0.8657857541507264	0.8364351927080286
16	0.37895095034843623	0.44111933890104643	0.8652362728344073	0.8421748163778426
17	0.3780916961334129	0.43999862269719986	0.8661167347030988	0.8394620365347863
18	0.3746166895743054	0.4323350865635652	0.8662504286973289	0.8433036888479262
19	0.3762775417601708	0.44321292569766185	0.8663592074613282	0.8380626633232394
20	0.3806081743228554	0.4473426918846254	0.8647004343772511	0.8406041031543842
21	0.37943578273574313	0.44603163730384854	0.8656896809151235	0.8398997308224138
22	0.3840123237212106	0.4414587836623737	0.86154153039065	0.8410942752231746
23	0.3777314698010093	0.45146941101320476	0.8651772831053749	0.839688320573927
24	0.37437612353132504	0.4429483692179915	0.867733024042731	0.8360068300859704
25	0.38155710722992914	0.44781712074759744	0.8621907059306209	0.8382368237171228
26	0.37523924360180844	0.4576989120675096	0.8636595493639982	0.8332580656402335
27	0.37799580216334006	0.4477514556240951	0.8635991657558396	0.8373191068714976
28	0.3773020653810241	0.44630823216154075	0.8668889044728711	0.8352557196105651
