epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.5474209411294906	0.4304146711191122	0.48679730026869883	0.5929292845540501
1	0.4613922328957708	0.4118764001305086	0.5636071058918404	0.604297855631081
2	0.4356477171755754	0.4255629287366449	0.5870193365403461	0.5777318256204607
3	0.4245665557409599	0.4189183911050323	0.592654715540728	0.6004213242863943
4	0.36506719735788773	0.3666154246804488	0.6513095960794928	0.6449868193403349
5	0.34210662156234295	0.35731589462417757	0.6708246525788708	0.6573155663962598
6	0.33386125381449205	0.35688482464229976	0.6807372814174417	0.6506039737829385
7	0.3238910295123801	0.3704930190948674	0.6924711929762888	0.641622919680329
8	0.3174996652636991	0.357272252875523	0.6959084550601894	0.658733549047639
9	0.3044391086686662	0.3502841424876756	0.7126248136935092	0.6625298959091968
10	0.29612764299952943	0.3420231306150447	0.7168730118783703	0.6688108498486649
11	0.29552604914421127	0.3414144105937359	0.7250534677197401	0.6650954037077186
12	0.29502058779691165	0.3406275082515539	0.7160993246777643	0.6595155480094719
13	0.2895095781610781	0.33895036344328067	0.7231175692928447	0.6631396170210111
14	0.2908290783045711	0.3425931625448874	0.7215525094925643	0.6758806147873371
15	0.29162262392404315	0.3372367751261179	0.7193321268247804	0.6733261697449415
16	0.2919313074072529	0.34439681187598375	0.7202287479806837	0.6565526517047862
17	0.28864155299006367	0.34073249457308846	0.7203998642098712	0.6679439845338129
18	0.29135893230691495	0.34401194827399983	0.7257722182004531	0.6665144347508385
19	0.2916267595557503	0.34063536178891674	0.7207647321184074	0.6723741292678611
20	0.2891898133788572	0.3393639805760697	0.7231785884953494	0.6712110319028776
21	0.2865333784603592	0.3399988184445096	0.7249700003689212	0.6666401096892685
22	0.28699875242953554	0.3400033700966487	0.7255532935803644	0.6715946105630519
23	0.2856623943308334	0.3379115270328348	0.7239697768497202	0.6758267708592217
24	0.2912873369488087	0.33933614493504055	0.7196765963800362	0.6655806385008809
25	0.2855039510343756	0.34733634605242386	0.731921859101718	0.660761388280618
