epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.8922845867017041	0.8976634588578473	0.6403248392245274	0.5586220616777371
1	0.7318913040925628	0.7145932958177899	0.7282578486391403	0.7172876271253927
2	0.6887144980871159	0.6858851010708705	0.7681230731948583	0.7428469027311105
3	0.640145546635208	0.6208148060933404	0.7785308914641025	0.7749878762417798
4	0.6416739438376997	0.5971485965925715	0.7830392727065104	0.8473087716755169
5	0.5682255786074244	0.6691801444343899	0.808967415457784	0.7890649536184702
6	0.581652181385004	0.5382683131357898	0.8102787869462296	0.8052631543002164
7	0.5642620159070129	0.6135290190577507	0.803816151472697	0.8357747959767775
8	0.5281371179482212	0.5688043510460336	0.8273222776295952	0.8226273688286009
9	0.4702308107491421	0.49551476716347365	0.8567164732020871	0.8625985678759326
10	0.44361084881846025	0.49086313111626584	0.870930578135674	0.8550323176361958
11	0.426067639020798	0.47215200798666995	0.8652193262978563	0.8825722162578338
12	0.42254359441120987	0.478626508589672	0.8739954867664209	0.875855064984015
13	0.40526978614861553	0.49585368387077167	0.8817392782875588	0.8700531655821435
14	0.384554008062443	0.49834511137526966	0.8942533622051645	0.8565459394432602
15	0.3738599831805281	0.5023212338919225	0.8932650346165288	0.8556112111661414
16	0.3759426098397892	0.4954584210139254	0.8926121563185702	0.8766216532273571
17	0.35642258600210364	0.48976785365654074	0.9043721145138855	0.8702048974015086
18	0.3625126468503605	0.497034696781117	0.9169087783559215	0.8640721191701034
19	0.30244077466752217	0.4906098795649798	0.9278956567552012	0.8709333278092535
20	0.3004079525480452	0.4608196546526059	0.9280686270234944	0.8847547423311568
21	0.2853244386775338	0.4783609878757726	0.9299203027850835	0.8885815042256947
22	0.2814196724768566	0.4972803657469542	0.9365290797417832	0.8790363921939481
23	0.2738347935044895	0.506204472935718	0.935703064986506	0.8736067015804405
24	0.2775465893842604	0.471451483828866	0.934608065148829	0.8863096737477493
25	0.25540450259881176	0.49359338179878565	0.9440550012010724	0.8752398065499709
26	0.260598756008498	0.5013557350182015	0.945699053695502	0.8844109701243812
27	0.26128982477214024	0.521064398891252	0.9396935927701588	0.860368922626594
28	0.26205621558524994	0.5005245095361834	0.9384118815509312	0.87166971352193
29	0.24618780714176272	0.5357695749920347	0.9473367622602376	0.8548258178603007
30	0.2652077132674015	0.5009824241633001	0.9365446603251562	0.8888516383081813
