epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.671452301999797	1.2646572045657947	0.7857595240290446	0.7001280225569368
1	0.5405082356022752	0.5161449539920558	0.8499967658765488	0.874212585878055
2	0.4983042765246785	0.9377044568891111	0.8786181423878315	0.8259135431727116
3	0.473156886904136	0.5038640032643857	0.8775780985251922	0.8935110692232376
4	0.4027368766458138	0.4183224873698276	0.8978347570334492	0.8984941151696324
5	0.37100378683079843	0.41172813526962115	0.917722617500054	0.909986936428583
6	0.3433841625633447	0.4083851809087007	0.9158013022773133	0.9129077418210559
7	0.34274797036272026	0.41112113646838977	0.917796419589828	0.9111860142839512
8	0.32435435704562976	0.4090625753869181	0.924411175016142	0.9174315712459822
9	0.30736863605030207	0.3965727881244991	0.9318961466438576	0.9148750672009127
10	0.3062278855106105	0.40433643823084625	0.9217011513081186	0.9147349067492451
11	0.2933938376119603	0.39485442444034247	0.933134292419017	0.9165715825934707
12	0.29825937772250694	0.40208126410194067	0.9271414236022266	0.9214051613657213
13	0.30167508190092834	0.4111570955618568	0.9250199839671263	0.919300981540501
14	0.2847076244652271	0.39175391585930536	0.9321203743200271	0.9198508365386696
15	0.29358317468153394	0.40698908722918964	0.9303132294536306	0.9175386240024241
16	0.28784380496844003	0.39771093492922577	0.9272289758221728	0.922084736792672
17	0.2864066283016101	0.417524604693703	0.9296724983026325	0.9127385852505321
18	0.2888311838488216	0.40310524727987207	0.9341811181879934	0.9186505089457871
19	0.30072570665051107	0.3979838613582694	0.9276428877514963	0.9148931952503533
20	0.29613760793986527	0.3976667555777923	0.9308884216637845	0.9124317440281308
21	0.28772323206067085	0.3831004202365875	0.9322663915276311	0.9204637804344608
22	0.29455418933344923	0.4055678481641023	0.9321552906480861	0.918654335710781
23	0.2874085150011208	0.40273106940414594	0.9315551902041433	0.9174877801680372
24	0.2896160318556687	0.41325447870337445	0.927001584063162	0.9156745760549648
25	0.2918117750921975	0.39291850477457047	0.9298117149262155	0.9213078382021399
26	0.2960123900810014	0.40958634893531387	0.9358638147609688	0.9090791735725515
27	0.2923100133143041	0.39826704885648645	0.9267988322685929	0.9190530275938031
28	0.28874511231222877	0.39212223563505255	0.9340511045339801	0.9124426292020233
29	0.29778606331218843	0.4035699328650599	0.9291822229625616	0.910670149381979
30	0.29154524911680946	0.3970661681631337	0.9293349419254738	0.9203978298544337
31	0.29103321825032646	0.4008444803564445	0.933197776644237	0.9238898059317738
